episode_id,pressure_ceiling_Pa,molecule_id,component_id,split,record_id,episode_role,episode_temperature_level_id,temperature_level_representative_K
ep_647e29f7ed580b18,20000,mol_8ced90bc6ccb8f46,grp_27b44b5a9de26f9f,test,10.1016/j.tca.2015.02.004#d7#p1#r19,cold_target,ep_647e29f7ed580b18#T0006,351.2
ep_647e29f7ed580b18,20000,mol_8ced90bc6ccb8f46,grp_27b44b5a9de26f9f,test,10.1016/j.tca.2015.02.004#d7#p1#r2,cold_target,ep_647e29f7ed580b18#T0003,331.2
ep_647e29f7ed580b18,20000,mol_8ced90bc6ccb8f46,grp_27b44b5a9de26f9f,test,10.1016/j.tca.2015.02.004#d7#p1#r3,cold_target,ep_647e29f7ed580b18#T0007,351.4
ep_647e29f7ed580b18,20000,mol_8ced90bc6ccb8f46,grp_27b44b5a9de26f9f,test,10.1016/j.tca.2015.02.004#d7#p1#r4,cold_target,ep_647e29f7ed580b18#T0001,322.1
ep_647e29f7ed580b18,20000,mol_8ced90bc6ccb8f46,grp_27b44b5a9de26f9f,test,10.1016/j.tca.2015.02.004#d7#p1#r5,cold_target,ep_647e29f7ed580b18#T0005,341.9
ep_647e29f7ed580b18,20000,mol_8ced90bc6ccb8f46,grp_27b44b5a9de26f9f,test,10.1016/j.tca.2015.02.004#d7#p1#r9,cold_target,ep_647e29f7ed580b18#T0002,330.7
ep_64cee8b24945683f,10000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r10,anchor,ep_64cee8b24945683f#T0006,303.25
ep_64cee8b24945683f,10000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r11,anchor,ep_64cee8b24945683f#T0007,308.3
ep_64cee8b24945683f,10000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r13,anchor,ep_64cee8b24945683f#T0008,313.4
ep_64cee8b24945683f,10000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r1,cold_target,ep_64cee8b24945683f#T0000,275.4
ep_64cee8b24945683f,10000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r2,cold_target,ep_64cee8b24945683f#T0001,278.5
ep_64cee8b24945683f,10000,mol_d6ae19349f751551,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003#d2#p1#r3,cold_target,ep_64cee8b24945683f#T0002,283.3
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r17,anchor,ep_653b614400a276e0#T0009,356.3
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r19,anchor,ep_653b614400a276e0#T0011,360.3
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r21,anchor,ep_653b614400a276e0#T0013,364.2
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r10,cold_target,ep_653b614400a276e0#T0003,338.5
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r6,cold_target,ep_653b614400a276e0#T0000,331.5
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r7,cold_target,ep_653b614400a276e0#T0001,332.45
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r8,cold_target,ep_653b614400a276e0#T0001,332.45
ep_653b614400a276e0,10000,mol_8576484ee77b5757,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2019.112241#d7#p1#r9,cold_target,ep_653b614400a276e0#T0002,335.5
ep_653d660b509e8ab0,20000,mol_6d0384966495a309,grp_5dea7427c65d07c7,train,10.1021/je100231g#d8#p1#r10,anchor,ep_653d660b509e8ab0#T0009,333.4
ep_653d660b509e8ab0,20000,mol_6d0384966495a309,grp_5dea7427c65d07c7,train,10.1021/je100231g#d8#p1#r12,anchor,ep_653d660b509e8ab0#T0011,338.5
ep_653d660b509e8ab0,20000,mol_6d0384966495a309,grp_5dea7427c65d07c7,train,10.1021/je100231g#d8#p1#r14,anchor,ep_653d660b509e8ab0#T0013,343.5
ep_653d660b509e8ab0,20000,mol_6d0384966495a309,grp_5dea7427c65d07c7,train,10.1021/je100231g#d8#p1#r1,cold_target,ep_653d660b509e8ab0#T0000,308.3
ep_653d660b509e8ab0,20000,mol_6d0384966495a309,grp_5dea7427c65d07c7,train,10.1021/je100231g#d8#p1#r2,cold_target,ep_653d660b509e8ab0#T0001,312.4
ep_653d660b509e8ab0,20000,mol_6d0384966495a309,grp_5dea7427c65d07c7,train,10.1021/je100231g#d8#p1#r3,cold_target,ep_653d660b509e8ab0#T0002,316.4
ep_653d660b509e8ab0,20000,mol_6d0384966495a309,grp_5dea7427c65d07c7,train,10.1021/je100231g#d8#p1#r4,cold_target,ep_653d660b509e8ab0#T0003,318.5
ep_6553ba56feb6ddb2,5000,mol_4cc1546235d77149,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004#d1#p1#r10,anchor,ep_6553ba56feb6ddb2#T0009,323.4
ep_6553ba56feb6ddb2,5000,mol_4cc1546235d77149,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004#d1#p1#r12,anchor,ep_6553ba56feb6ddb2#T0011,328.4
ep_6553ba56feb6ddb2,5000,mol_4cc1546235d77149,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004#d1#p1#r14,anchor,ep_6553ba56feb6ddb2#T0013,333.4
ep_6553ba56feb6ddb2,5000,mol_4cc1546235d77149,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004#d1#p1#r1,cold_target,ep_6553ba56feb6ddb2#T0000,296.5
ep_6553ba56feb6ddb2,5000,mol_4cc1546235d77149,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004#d1#p1#r2,cold_target,ep_6553ba56feb6ddb2#T0001,300.4
ep_6553ba56feb6ddb2,5000,mol_4cc1546235d77149,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004#d1#p1#r3,cold_target,ep_6553ba56feb6ddb2#T0002,304.4
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r33,anchor,ep_659f4242fb398a89#T0018,364.2
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r36,anchor,ep_659f4242fb398a89#T0021,367.1
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r40,anchor,ep_659f4242fb398a89#T0025,374.3
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r11,cold_target,ep_659f4242fb398a89#T0000,340.1
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r12,cold_target,ep_659f4242fb398a89#T0001,340.7
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r13,cold_target,ep_659f4242fb398a89#T0002,341.2
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r14,cold_target,ep_659f4242fb398a89#T0003,343.15
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r15,cold_target,ep_659f4242fb398a89#T0003,343.15
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r16,cold_target,ep_659f4242fb398a89#T0003,343.15
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r17,cold_target,ep_659f4242fb398a89#T0004,345.2
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r18,cold_target,ep_659f4242fb398a89#T0005,346.1
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r19,cold_target,ep_659f4242fb398a89#T0006,348.3
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r20,cold_target,ep_659f4242fb398a89#T0007,349.15
ep_659f4242fb398a89,5000,mol_0dcdaa24497d41f8,grp_554ad3ddcfbe3579,test,10.1016/j.jct.2011.05.004#d7#p1#r21,cold_target,ep_659f4242fb398a89#T0007,349.15
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r14,anchor,ep_65c805362c6c9148#T0013,349
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r16,anchor,ep_65c805362c6c9148#T0015,358
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r18,anchor,ep_65c805362c6c9148#T0017,362.9
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r1,cold_target,ep_65c805362c6c9148#T0000,313
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r2,cold_target,ep_65c805362c6c9148#T0001,314.2
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r3,cold_target,ep_65c805362c6c9148#T0002,317
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r4,cold_target,ep_65c805362c6c9148#T0003,320.1
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r5,cold_target,ep_65c805362c6c9148#T0004,321.1
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r6,cold_target,ep_65c805362c6c9148#T0005,324.1
ep_65c805362c6c9148,5000,mol_b7d29ccd815de3fe,grp_4099771604350c09,test,10.1021/je200336c#d4#p1#r7,cold_target,ep_65c805362c6c9148#T0006,327.1
ep_65e592228dfc5625,10000,mol_8a01cf41c2268836,grp_5dea7427c65d07c7,train,10.1021/je050056e#d1#p1#r10,anchor,ep_65e592228dfc5625#T0009,333.15
ep_65e592228dfc5625,10000,mol_8a01cf41c2268836,grp_5dea7427c65d07c7,train,10.1021/je050056e#d1#p1#r8,anchor,ep_65e592228dfc5625#T0007,323.15
ep_65e592228dfc5625,10000,mol_8a01cf41c2268836,grp_5dea7427c65d07c7,train,10.1021/je050056e#d1#p1#r9,anchor,ep_65e592228dfc5625#T0008,328.15
ep_65e592228dfc5625,10000,mol_8a01cf41c2268836,grp_5dea7427c65d07c7,train,10.1021/je050056e#d1#p1#r1,cold_target,ep_65e592228dfc5625#T0000,288.18
ep_65e592228dfc5625,10000,mol_8a01cf41c2268836,grp_5dea7427c65d07c7,train,10.1021/je050056e#d1#p1#r2,cold_target,ep_65e592228dfc5625#T0001,293.18
ep_65e592228dfc5625,10000,mol_8a01cf41c2268836,grp_5dea7427c65d07c7,train,10.1021/je050056e#d1#p1#r3,cold_target,ep_65e592228dfc5625#T0002,298.11
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r12,anchor,ep_66074087fa209d74#T0011,301.2
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r13,anchor,ep_66074087fa209d74#T0012,304.3
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r15,anchor,ep_66074087fa209d74#T0014,310.4
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r1,cold_target,ep_66074087fa209d74#T0000,273.9
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r2,cold_target,ep_66074087fa209d74#T0001,274.9
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r3,cold_target,ep_66074087fa209d74#T0002,276.9
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r4,cold_target,ep_66074087fa209d74#T0003,278.9
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r5,cold_target,ep_66074087fa209d74#T0004,281
ep_66074087fa209d74,5000,mol_a88bcd30dca14fa1,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001#d6#p1#r6,cold_target,ep_66074087fa209d74#T0005,283
ep_6654886f1f9dcb4a,10000,mol_89cd7dc23b3db594,grp_81cd87be3fde4550,test,10.1016/j.jct.2012.05.013#d4#p1#r10,anchor,ep_6654886f1f9dcb4a#T0009,367.65
ep_6654886f1f9dcb4a,10000,mol_89cd7dc23b3db594,grp_81cd87be3fde4550,test,10.1016/j.jct.2012.05.013#d4#p1#r11,anchor,ep_6654886f1f9dcb4a#T0010,372.6
ep_6654886f1f9dcb4a,10000,mol_89cd7dc23b3db594,grp_81cd87be3fde4550,test,10.1016/j.jct.2012.05.013#d4#p1#r13,anchor,ep_6654886f1f9dcb4a#T0012,382.51
ep_6654886f1f9dcb4a,10000,mol_89cd7dc23b3db594,grp_81cd87be3fde4550,test,10.1016/j.jct.2012.05.013#d4#p1#r1,cold_target,ep_6654886f1f9dcb4a#T0000,322.96
ep_6654886f1f9dcb4a,10000,mol_89cd7dc23b3db594,grp_81cd87be3fde4550,test,10.1016/j.jct.2012.05.013#d4#p1#r2,cold_target,ep_6654886f1f9dcb4a#T0001,327.93
ep_6654886f1f9dcb4a,10000,mol_89cd7dc23b3db594,grp_81cd87be3fde4550,test,10.1016/j.jct.2012.05.013#d4#p1#r3,cold_target,ep_6654886f1f9dcb4a#T0002,332.9
ep_6654886f1f9dcb4a,10000,mol_89cd7dc23b3db594,grp_81cd87be3fde4550,test,10.1016/j.jct.2012.05.013#d4#p1#r4,cold_target,ep_6654886f1f9dcb4a#T0003,337.88
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r15,anchor,ep_666ec4980bd96d4c#T0013,323.7
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r16,anchor,ep_666ec4980bd96d4c#T0014,327.7
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r17,anchor,ep_666ec4980bd96d4c#T0015,331.8
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r1,cold_target,ep_666ec4980bd96d4c#T0000,297.8
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r2,cold_target,ep_666ec4980bd96d4c#T0001,298.8
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r3,cold_target,ep_666ec4980bd96d4c#T0002,302
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r4,cold_target,ep_666ec4980bd96d4c#T0003,302.7
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r5,cold_target,ep_666ec4980bd96d4c#T0004,304.6
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r6,cold_target,ep_666ec4980bd96d4c#T0005,307.2
ep_666ec4980bd96d4c,5000,mol_6d0e5399ac339a30,grp_5dea7427c65d07c7,train,10.1016/j.jct.2009.09.003#d6#p1#r7,cold_target,ep_666ec4980bd96d4c#T0005,307.2
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r14,anchor,ep_6671d1a6cbdd3835#T0013,311.2
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r16,anchor,ep_6671d1a6cbdd3835#T0015,314.1
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r18,anchor,ep_6671d1a6cbdd3835#T0017,323.6
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r1,cold_target,ep_6671d1a6cbdd3835#T0000,282.2
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r2,cold_target,ep_6671d1a6cbdd3835#T0001,285.2
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r3,cold_target,ep_6671d1a6cbdd3835#T0002,288.2
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r4,cold_target,ep_6671d1a6cbdd3835#T0003,291.2
ep_6671d1a6cbdd3835,10000,mol_06fbc6cb23a1cc98,grp_5dea7427c65d07c7,train,10.1021/je0497799#d3#p1#r5,cold_target,ep_6671d1a6cbdd3835#T0004,294.1
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r30,anchor,ep_6695a4b265bf8794#T0028,323.09
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r35,anchor,ep_6695a4b265bf8794#T0033,332.99
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r42,anchor,ep_6695a4b265bf8794#T0039,344.85
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r1,cold_target,ep_6695a4b265bf8794#T0000,268.58
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r10,cold_target,ep_6695a4b265bf8794#T0009,285.35
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r11,cold_target,ep_6695a4b265bf8794#T0010,287.34
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r12,cold_target,ep_6695a4b265bf8794#T0011,289.34
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r13,cold_target,ep_6695a4b265bf8794#T0012,291.34
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r2,cold_target,ep_6695a4b265bf8794#T0001,270.54
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r3,cold_target,ep_6695a4b265bf8794#T0002,272.52
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r4,cold_target,ep_6695a4b265bf8794#T0003,274.49
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r5,cold_target,ep_6695a4b265bf8794#T0004,276.46
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r6,cold_target,ep_6695a4b265bf8794#T0005,278.44
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r7,cold_target,ep_6695a4b265bf8794#T0006,280.4
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r8,cold_target,ep_6695a4b265bf8794#T0007,281.87
ep_6695a4b265bf8794,5000,mol_da5be87f9b74e1ab,grp_81ebf8339e108f8a,train,10.1016/j.jct.2012.07.027#d13#p1#r9,cold_target,ep_6695a4b265bf8794#T0008,283.38
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r11,anchor,ep_66d4b2dde43f030f#T0010,432.22
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r12,anchor,ep_66d4b2dde43f030f#T0011,442.39
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r14,anchor,ep_66d4b2dde43f030f#T0013,462.3
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r1,cold_target,ep_66d4b2dde43f030f#T0000,333.22
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r2,cold_target,ep_66d4b2dde43f030f#T0001,343.19
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r3,cold_target,ep_66d4b2dde43f030f#T0002,353.15
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r4,cold_target,ep_66d4b2dde43f030f#T0003,363.09
ep_66d4b2dde43f030f,10000,mol_e356f62a95258c32,grp_5dea7427c65d07c7,train,10.1021/je200730m#d5#p1#r5,cold_target,ep_66d4b2dde43f030f#T0004,371.72
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r16,anchor,ep_66f43a2e97985127#T0015,320.3
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r18,anchor,ep_66f43a2e97985127#T0017,326.4
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r20,anchor,ep_66f43a2e97985127#T0019,332.5
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r1,cold_target,ep_66f43a2e97985127#T0000,283.9
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r2,cold_target,ep_66f43a2e97985127#T0001,286.9
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r3,cold_target,ep_66f43a2e97985127#T0002,289
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r4,cold_target,ep_66f43a2e97985127#T0003,292
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r5,cold_target,ep_66f43a2e97985127#T0004,294.1
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r6,cold_target,ep_66f43a2e97985127#T0005,295
ep_66f43a2e97985127,10000,mol_abb2d836562cde77,grp_5dea7427c65d07c7,train,10.1021/je050334+#d2#p1#r7,cold_target,ep_66f43a2e97985127#T0006,298.1
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r14,anchor,ep_6734e61fada4fdc0#T0010,300.3
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r15,anchor,ep_6734e61fada4fdc0#T0011,303.2
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r17,anchor,ep_6734e61fada4fdc0#T0013,309.2
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r1,cold_target,ep_6734e61fada4fdc0#T0000,274.3
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r2,cold_target,ep_6734e61fada4fdc0#T0000,274.3
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r3,cold_target,ep_6734e61fada4fdc0#T0001,276.1
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r4,cold_target,ep_6734e61fada4fdc0#T0002,278.2
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r5,cold_target,ep_6734e61fada4fdc0#T0003,280.2
ep_6734e61fada4fdc0,20000,mol_239cb7e490ad2a91,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2014.07.029#d9#p1#r6,cold_target,ep_6734e61fada4fdc0#T0004,282.1
ep_673a95bf3f2a7b1b,5000,mol_9f070bda8683a3b6,grp_5dea7427c65d07c7,train,10.1021/je2002489#d1#p1#r26,anchor,ep_673a95bf3f2a7b1b#T0015,359.2
